,Year,RNOC,Participants,Rank,NOC,Gold,Silver,Bronze,Total,TSport,Tevent,man_sum,team_event_count,Aquatics,Archery,Athletics,Badminton,Baseball and Softball,Basketball,Basque Pelota,Boxing,Breaking,Canoeing,Cricket,Croquet,Cycling,Equestrian,Fencing,Field hockey,Football,Golf,Gymnastics,Handball,Jeu de Paume,Judo,Karate,Lacrosse,Modern Pentathlon,Polo,Rackets,Roque,Rowing,Rugby,Sailing,Shooting,Skateboarding,Sport Climbing,Surfing,Table Tennis,Taekwondo,Tennis,Triathlon,Tug of War,Volleyball,Water Motorsports,Weightlifting,Wrestling,menPropotion
104,1928,CAN,106,10,Canada,4,4,7,15,14,109,94,8,16,0,53,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8867924528301887
105,1928,CHI,46,30,Chile,0,1,0,1,14,109,46,3,4,0,10,0,0,0,0,4,0,0,0,0,6,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
106,1928,DEN,102,13,Denmark,3,1,2,6,14,109,90,7,9,0,14,0,0,0,0,6,0,0,0,0,10,3,21,13,0,0,0,0,0,0,0,0,2,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,1,8,0.8823529411764706
107,1928,EGY,43,17,Egypt,2,1,1,4,14,109,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.0
108,1928,ESP,106,24,Spain,1,0,0,1,14,109,106,10,13,0,18,0,0,0,0,6,0,0,0,0,1,12,18,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
109,1928,EST,23,16,Estonia,2,1,2,5,14,109,23,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,8,1.0
110,1928,FIN,132,3,Finland,8,8,9,25,14,109,130,1,3,0,48,0,0,0,0,3,0,0,0,0,1,1,3,0,0,0,56,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0.9848484848484849
111,1928,FRA,334,7,France,6,10,5,21,14,109,292,27,35,0,71,0,0,0,0,8,0,0,0,0,16,18,30,15,11,0,65,0,0,0,0,0,3,0,0,0,26,0,13,0,0,0,0,0,0,0,0,0,0,0,10,13,0.874251497005988
112,1928,GBR,272,11,Great Britain,3,10,7,20,14,109,237,19,44,0,65,0,0,0,0,8,0,0,0,0,16,0,28,0,0,0,66,0,0,0,0,0,3,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,5,6,0.8713235294117647
113,1928,HUN,181,9,Hungary,4,5,0,9,14,109,165,13,19,0,35,0,0,0,0,4,0,0,0,0,0,12,29,0,0,0,63,0,0,0,0,0,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9116022099447514
114,1928,IND,24,24,India,1,0,0,1,14,109,24,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
115,1928,IRL,32,24,Ireland,1,0,0,1,14,109,31,1,9,0,12,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96875
116,1928,ITA,245,5,Italy,7,5,7,19,14,109,224,23,12,0,37,0,0,0,0,7,0,0,0,0,16,12,24,0,17,0,68,0,0,0,0,0,3,0,0,0,26,0,12,0,0,0,0,0,0,0,0,0,0,0,6,5,0.9142857142857143
117,1928,JPN,56,15,Japan,2,2,1,5,14,109,54,3,17,0,26,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9642857142857143
118,1928,NED,313,8,Netherlands,6,9,4,19,14,109,267,25,38,0,65,0,0,0,0,6,0,0,0,0,16,18,30,11,11,0,66,0,0,0,0,0,3,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0,0,0,10,6,0.853035143769968
119,1928,NOR,70,19,Norway,1,2,1,4,14,109,70,6,1,0,16,0,0,0,0,5,0,0,0,0,4,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0
120,1928,POL,84,21,Poland,1,1,3,5,14,109,79,9,2,0,20,0,0,0,0,4,0,0,0,0,16,12,7,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9404761904761905
121,1928,POR,39,32,Portugal,0,0,1,1,14,109,39,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,10,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
122,1928,RSA,40,23,South Africa,1,0,2,3,14,109,28,1,10,0,20,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7
123,1928,SUI,193,6,Switzerland,7,4,4,15,14,109,192,16,9,0,16,0,0,0,0,0,0,0,0,0,13,18,19,16,11,0,56,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,10,11,0.9948186528497409
124,1928,SWE,139,4,Sweden,7,6,12,25,14,109,121,10,22,0,46,0,0,0,0,8,0,0,0,0,8,18,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,9,0.8705035971223022
125,1928,TCH,147,14,Czechoslovakia,2,5,2,9,14,109,146,8,11,0,24,0,0,0,0,3,0,0,0,0,8,18,10,0,0,0,56,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0.9931972789115646
126,1928,URU,17,24,Uruguay,1,0,0,1,14,109,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
127,1928,USA,335,1,United States,22,18,16,56,14,109,290,22,58,0,108,0,0,0,0,8,0,0,0,0,7,12,28,0,11,0,56,0,0,0,0,0,3,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8656716417910447
128,1928,YUG,86,21,Yugoslavia,1,1,3,5,14,109,86,3,0,0,4,0,0,0,0,0,0,0,0,0,8,0,2,0,11,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0
129,1932,ARG,45,12,Argentina,3,1,0,4,14,117,45,2,7,0,18,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1.0
130,1932,BEL,12,26,Belgium,0,0,1,1,14,117,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9166666666666666
131,1932,CAN,146,13,Canada,2,5,9,16,14,117,120,14,34,0,45,0,0,0,0,7,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0.821917808219178
132,1932,DEN,49,20,Denmark,0,5,3,8,14,117,41,5,5,0,2,0,0,0,0,2,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.8367346938775511
133,1932,FIN,66,8,Finland,5,8,12,25,14,117,66,1,1,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0
134,1932,FRA,91,3,France,11,5,4,20,14,117,88,9,8,0,15,0,0,0,0,6,0,0,0,0,15,6,21,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,5,6,0.967032967032967
135,1932,GBR,106,9,Great Britain,5,7,5,17,14,117,83,12,23,0,38,0,0,0,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7830188679245284
136,1932,HUN,80,6,Hungary,6,5,5,16,14,117,78,4,18,0,6,0,0,0,0,2,0,0,0,0,1,0,13,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0.975
137,1932,IND,26,19,India,1,0,0,1,14,117,26,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
138,1932,ITA,139,2,Italy,12,12,12,36,14,117,139,12,4,0,22,0,0,0,0,8,0,0,0,0,13,0,26,0,0,0,26,0,0,0,0,0,3,0,0,0,20,0,1,6,0,0,0,0,0,0,0,0,0,0,4,6,1.0
139,1932,JPN,158,5,Japan,7,7,4,18,14,117,133,11,42,0,51,0,0,0,0,5,0,0,0,0,0,8,0,11,0,0,20,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8417721518987342
140,1932,MEX,98,21,Mexico,0,2,0,2,14,117,96,5,10,0,30,0,0,0,0,6,0,0,0,0,3,9,22,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0.9795918367346939
141,1932,NED,42,14,Netherlands,2,5,1,8,14,117,22,6,11,0,11,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095238
142,1932,NZL,29,22,New Zealand,0,1,0,1,14,117,28,3,0,0,9,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9655172413793104
143,1932,POL,28,10,Poland,3,2,4,9,14,117,24,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571
144,1932,RSA,20,15,South Africa,2,0,3,5,14,117,15,1,2,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
145,1932,SWE,75,4,Sweden,10,5,9,24,14,117,74,6,4,0,13,0,0,0,0,3,0,0,0,0,7,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,14,0.9866666666666667
146,1932,USA,339,1,United States,44,36,30,110,14,117,296,26,52,0,90,0,0,0,0,8,0,0,0,0,15,18,30,14,0,0,39,0,0,0,0,0,3,0,0,0,26,0,21,6,0,0,0,0,0,0,0,0,0,0,10,7,0.8731563421828908
147,1936,ARG,68,14,Argentina,2,2,3,7,19,129,67,7,1,0,17,0,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0.9852941176470589
148,1936,AUS,39,30,Australia,0,0,1,1,19,129,33,2,9,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8461538461538461
149,1936,AUT,279,10,Austria,5,7,5,17,19,129,254,23,28,0,41,0,0,0,0,6,0,14,0,0,16,14,29,0,13,0,64,22,0,0,0,0,2,0,0,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,10,7,0.910394265232975
150,1936,BEL,149,28,Belgium,0,0,3,3,19,129,144,16,9,0,18,0,0,8,0,8,0,9,0,0,16,6,29,14,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,8,0,0,0,0,0,0,0,0,0,0,0,11,0.9664429530201343
151,1936,CAN,162,17,Canada,1,3,5,9,19,129,135,17,32,0,49,0,0,9,0,4,0,13,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8333333333333334
152,1936,DEN,168,23,Denmark,0,2,3,5,19,129,148,18,32,0,13,0,0,0,0,8,0,6,0,0,17,7,25,16,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,8,0,0,0,0,0,0,0,0,0,0,0,6,0.8809523809523809
153,1936,EGY,66,16,Egypt,2,1,2,5,19,129,66,5,11,0,5,0,0,7,0,4,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,1.0
154,1936,EST,36,14,Estonia,2,2,3,7,19,129,36,1,2,0,8,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,1.0
155,1936,FIN,185,5,Finland,8,6,6,20,19,129,175,6,5,0,54,0,0,0,0,6,0,3,0,0,3,1,0,0,11,0,64,0,0,0,0,0,3,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,14,0.9459459459459459
156,1936,FRA,303,6,France,7,6,6,19,19,129,290,24,21,0,51,0,0,11,0,6,0,5,0,0,16,18,29,18,0,0,64,0,0,0,0,0,3,0,0,0,20,0,14,9,0,0,0,0,0,0,0,0,0,0,8,10,0.9570957095709571
157,1936,GBR,250,12,Great Britain,4,7,3,14,19,129,207,25,46,0,63,0,0,0,0,8,0,3,0,0,16,12,28,0,15,0,8,0,0,0,0,0,3,4,0,0,18,0,14,0,0,0,0,0,0,0,0,0,0,0,5,7,0.828
158,1936,HUN,328,3,Hungary,10,1,5,16,19,129,305,29,40,0,40,0,0,0,0,6,0,8,0,0,16,18,29,15,11,0,72,16,0,0,0,0,3,5,0,0,26,0,1,8,0,0,0,0,0,0,0,0,0,0,2,12,0.9298780487804879
159,1936,IND,30,20,India,1,0,0,1,19,129,30,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0
160,1936,ITA,266,4,Italy,9,13,5,27,19,129,250,22,3,0,39,0,0,13,0,8,0,2,0,0,16,12,27,0,14,0,69,0,0,0,0,0,3,0,0,0,22,0,14,9,0,0,0,0,0,0,0,0,0,0,4,11,0.9398496240601504
161,1936,JPN,241,8,Japan,6,4,10,20,19,129,218,15,47,0,57,0,0,8,0,5,0,0,0,0,0,12,0,11,12,0,64,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9045643153526971
162,1936,LAT,28,24,Latvia,0,1,1,2,19,129,28,2,0,0,7,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1.0
163,1936,MEX,32,28,Mexico,0,0,3,3,19,129,32,2,1,0,3,0,0,11,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0
164,1936,NED,171,9,Netherlands,6,4,7,17,19,129,141,22,31,0,30,0,0,0,0,8,0,9,0,0,16,18,17,12,0,0,0,0,0,0,0,0,3,0,0,0,15,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0.8245614035087719
165,1936,NOR,84,18,Norway,1,3,2,6,19,129,81,7,4,0,12,0,0,0,0,6,0,1,0,0,2,13,9,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,14,5,0,0,0,0,0,0,0,0,0,0,0,3,0.9642857142857143
166,1936,PHI,40,30,Philippines,0,0,1,1,19,129,40,2,10,0,9,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1.0
167,1936,POL,135,22,Poland,0,4,5,9,19,129,124,16,4,0,21,0,0,10,0,7,0,2,0,0,8,12,17,0,17,0,8,0,0,0,0,0,0,0,0,0,13,0,7,6,0,0,0,0,0,0,0,0,0,0,0,3,0.9185185185185185
168,1936,POR,26,30,Portugal,0,0,1,1,19,129,26,3,0,0,2,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1.0
169,1936,ROU,117,25,Romania,0,1,0,1,19,129,115,4,0,0,5,0,0,0,0,4,0,0,0,0,0,8,12,0,0,0,64,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0.9829059829059829
170,1936,RSA,39,25,South Africa,0,1,0,1,19,129,39,2,0,0,26,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
171,1936,SUI,267,11,Switzerland,4,9,5,18,19,129,262,24,15,0,24,0,0,8,0,8,0,9,0,0,16,13,27,13,0,0,64,17,0,0,0,0,3,0,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,5,13,0.9812734082397003
172,1936,SWE,184,7,Sweden,6,5,10,21,19,129,177,18,19,0,44,0,0,0,0,4,0,9,0,0,9,18,22,0,11,0,0,0,0,0,0,0,3,0,0,0,5,0,15,9,0,0,0,0,0,0,0,0,0,0,2,14,0.9619565217391305
173,1936,TCH,258,13,Czechoslovakia,3,5,1,9,19,129,244,20,16,0,36,0,0,12,0,8,0,14,0,0,8,18,27,0,0,0,72,0,0,0,0,0,0,0,0,0,17,0,2,8,0,0,0,0,0,0,0,0,0,0,6,14,0.9457364341085271
174,1936,TUR,62,19,Turkey,1,0,1,2,19,129,60,6,0,0,0,0,0,8,0,0,0,0,0,0,8,8,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0.967741935483871
175,1936,USA,423,2,United States,24,21,12,57,19,129,371,35,57,0,90,0,0,14,0,8,0,14,0,0,16,18,30,14,11,0,72,13,0,0,0,0,3,0,0,0,26,0,14,6,0,0,0,0,0,0,0,0,0,0,10,7,0.8770685579196218
176,1936,YUG,170,25,Yugoslavia,0,1,0,1,19,129,155,12,15,0,23,0,0,0,0,0,0,4,0,0,8,0,21,0,0,0,72,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0.9117647058823529
177,1948,ARG,295,13,Argentina,3,3,1,7,17,136,275,26,36,0,38,0,0,14,0,8,0,0,0,0,16,18,28,12,0,0,55,0,0,0,0,0,3,0,0,0,26,0,13,12,0,0,0,0,0,0,0,0,0,0,8,8,0.9322033898305084
178,1948,AUS,103,14,Australia,2,6,5,13,17,136,85,8,25,0,34,0,0,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,0,0,0,0,2,4,0.8252427184466019
179,1948,AUT,194,21,Austria,1,0,3,4,17,136,158,16,10,0,24,0,0,0,0,5,0,11,0,0,16,2,10,12,11,0,67,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,6,6,0.8144329896907216
180,1948,BEL,175,15,Belgium,2,2,3,7,17,136,153,19,16,0,26,0,0,14,0,8,0,9,0,0,16,0,27,13,0,0,8,0,0,0,0,0,3,0,0,0,4,0,12,4,0,0,0,0,0,0,0,0,0,0,3,12,0.8742857142857143
181,1948,BRA,105,34,Brazil,0,0,1,1,17,136,83,10,24,0,27,0,0,10,0,3,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0.7904761904761904
182,1948,CAN,163,25,Canada,0,1,2,3,17,136,137,18,25,0,45,0,0,14,0,7,0,10,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,5,6,0.8404907975460123
183,1948,CUB,112,28,Cuba,0,1,0,1,17,136,112,5,3,0,7,0,0,13,0,0,0,0,0,0,2,0,11,0,0,0,56,0,0,0,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,0,0,0,0,0,3,3,1.0
184,1948,DEN,247,10,Denmark,5,7,8,20,17,136,218,23,18,0,19,0,0,0,0,6,0,7,0,0,16,12,23,16,13,0,64,0,0,0,0,0,0,0,0,0,25,0,11,8,0,0,0,0,0,0,0,0,0,0,4,5,0.8825910931174089
185,1948,EGY,166,16,Egypt,2,2,1,5,17,136,166,8,24,0,3,0,0,12,0,5,0,0,0,0,0,0,24,0,11,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,1.0
186,1948,ESP,83,28,Spain,0,1,0,1,17,136,83,6,23,0,10,0,0,0,0,8,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1.0
187,1948,FIN,208,6,Finland,8,7,5,20,17,136,202,13,2,0,42,0,0,0,0,6,0,7,0,0,11,8,17,0,0,0,64,0,0,0,0,0,3,0,0,0,5,0,12,12,0,0,0,0,0,0,0,0,0,0,4,15,0.9711538461538461
188,1948,FRA,398,3,France,10,6,13,29,17,136,349,32,49,0,82,0,0,14,0,8,0,13,0,0,16,18,30,14,12,0,72,0,0,0,0,0,3,0,0,0,22,0,13,12,0,0,0,0,0,0,0,0,0,0,9,11,0.8768844221105527
189,1948,GBR,417,12,Great Britain,3,14,6,23,17,136,356,30,55,0,94,0,0,13,0,8,0,7,0,0,16,12,29,12,19,0,72,0,0,0,0,0,3,0,0,0,26,0,13,12,0,0,0,0,0,0,0,0,0,0,10,16,0.8537170263788969
190,1948,HUN,220,4,Hungary,10,5,12,27,17,136,194,16,38,0,16,0,0,12,0,6,0,6,0,0,0,0,30,0,0,0,72,0,0,0,0,0,3,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,3,14,0.8818181818181818
191,1948,IND,87,22,India,1,0,0,1,17,136,87,5,17,0,10,0,0,0,0,7,0,0,0,0,14,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1.0
192,1948,IRI,39,34,Iran,0,0,1,1,17,136,39,1,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,7,1.0
193,1948,ITA,263,5,Italy,8,11,8,27,17,136,243,25,9,0,28,0,0,14,0,8,0,0,0,0,16,12,30,0,12,0,72,0,0,0,0,0,3,0,0,0,26,0,15,6,0,0,0,0,0,0,0,0,0,0,1,11,0.9239543726235742
194,1948,JAM,26,20,Jamaica,1,2,0,3,17,136,17,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6538461538461539
195,1948,KOR,48,32,South Korea,0,0,2,2,17,136,47,2,0,0,11,0,0,9,0,3,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.9791666666666666
196,1948,MEX,149,17,Mexico,2,1,2,5,17,136,140,9,22,0,7,0,0,14,0,1,0,0,0,0,10,13,18,0,11,0,35,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,4,0.9395973154362416
197,1948,NED,175,11,Netherlands,5,2,9,16,17,136,129,19,26,0,38,0,0,0,0,6,0,7,0,0,16,8,18,12,12,0,8,0,0,0,0,0,0,0,0,0,6,0,8,4,0,0,0,0,0,0,0,0,0,0,2,4,0.7371428571428571
198,1948,NOR,96,19,Norway,1,3,3,7,17,136,91,9,4,0,24,0,0,0,0,4,0,6,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,11,0,0,0,0,0,0,0,0,0,0,0,6,0.9479166666666666
199,1948,PER,49,22,Peru,1,0,0,1,17,136,49,2,0,0,13,0,0,11,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,1.0
200,1948,POL,37,34,Poland,0,0,1,1,17,136,33,4,0,0,9,0,0,0,0,6,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8918918918918919
201,1948,POR,64,26,Portugal,0,1,1,2,17,136,64,8,1,0,5,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1.0
202,1948,RSA,39,18,South Africa,2,1,1,4,17,136,37,2,5,0,9,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0.9487179487179487
203,1948,SUI,254,9,Switzerland,5,10,5,20,17,136,248,20,19,0,24,0,0,14,0,4,0,6,0,0,16,7,27,15,0,0,64,0,0,0,0,0,3,0,0,0,19,0,9,11,0,0,0,0,0,0,0,0,0,0,3,13,0.9763779527559056
204,1948,SWE,216,2,Sweden,16,11,17,44,17,136,191,19,33,0,57,0,0,0,0,4,0,13,0,0,8,18,12,0,12,0,8,0,0,0,0,0,3,0,0,0,3,0,13,12,0,0,0,0,0,0,0,0,0,0,4,16,0.8842592592592593
205,1948,TCH,139,8,Czechoslovakia,6,2,3,11,17,136,125,9,4,0,13,0,0,14,0,5,0,13,0,0,0,0,8,0,0,0,72,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8992805755395683
206,1948,TUR,86,7,Turkey,6,4,2,12,17,136,85,7,0,0,28,0,0,0,0,0,0,0,0,0,8,12,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9883720930232558
207,1948,URU,77,26,Uruguay,0,1,1,2,17,136,77,8,11,0,13,0,0,13,0,8,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
208,1948,USA,424,1,United States,38,27,19,84,17,136,366,33,58,0,99,0,0,14,0,8,0,12,0,0,15,18,30,14,11,0,71,0,0,0,0,0,3,0,0,0,26,0,13,12,0,0,0,0,0,0,0,0,0,0,12,8,0.8632075471698113
209,1948,YUG,156,24,Yugoslavia,0,2,0,2,17,136,144,11,20,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,72,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9230769230769231
